,SQ_CANDIDATO,NR_CPF_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NR_CANDIDATO,DS_SIT_TOT_TURNO,DS_CARGO,NM_UE
10224,90001653797,-4,MAJOR ARAÚJO,PL,22190,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
10278,250001612252,-4,CAPITÃO TELHADA,PP,11190,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
10286,250001612298,-4,DELEGADO OLIM,PP,11777,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
10293,50001613908,-4,JORDAVIO RAMOS,PSDB,45555,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
10311,50001620926,-4,EMERSON PENALVA,PDT,12123,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
10366,130001615635,-4,ADRIANO ALVARENGA,PP,11123,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
10374,130001619031,-4,CAPOREZZO,PL,22038,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
10377,130001619779,-4,GILBERTO ABRAMO,REPUBLICANOS,1010,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
10399,160001622206,-4,FABIO OLIVEIRA,PODE,19190,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
10404,160001622301,-4,PAULO LITRO,PSD,5512,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
10415,90001644216,-4,WAGNER NETO,PRTB,28123,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
10420,90001653593,-4,VETER MARTINS,PATRIOTA,51234,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
10437,90001652051,-4,WILDER MORAIS,PL,222,ELEITO,SENADOR,GOIÁS
10463,160001654944,-4,GILSON DE SOUZA,PL,22422,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
10472,160001716131,-4,ALEXANDRE AMARO,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
10479,130001613319,-4,BOSCO,CIDADANIA,23100,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
10524,190001619470,-4,BRAZÃO,UNIÃO,44101,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
10535,190001620466,-4,VERÔNICA LIMA,PT,13580,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
10570,160001623073,-4,GOURA,PDT,12108,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
10615,160001622180,-4,ALISSON WANDSCHEER,PROS,90000,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
10622,160001622285,-4,BETO PRETO,PSD,5501,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
10658,160001716016,-4,THIAGO BÜHRER,UNIÃO,44333,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
10667,190001620484,-4,ZEIDAN,PT,13103,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
10694,190001645427,-4,BANDEIRA DE MELLO,PSB,4000,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
10732,230001600145,-4,NETO LOUREIRO,PMB,35123,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
10825,160001623103,-4,MOACYR FADEL,PSD,55455,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
11008,240001611131,-4,JORGE SEIF,PL,222,ELEITO,SENADOR,SANTA CATARINA
11013,160001621846,-4,SERGIO MORO,UNIÃO,444,ELEITO,SENADOR,PARANÁ
11113,200001603000,-4,JOÃO MAIA,PL,2222,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO NORTE
11115,200001603618,-4,FRANCISCO DO PT,PT,13222,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
11155,160001621887,-4,LUIS CORTI,PSB,40123,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
11297,250001639600,-4,ALTAIR MORAES,REPUBLICANOS,10333,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
11368,240001605913,-4,MAURO DE NADAL,MDB,15220,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
11384,240001611129,-4,HERMES KLANN,PL,222,ELEITO,1º SUPLENTE,SANTA CATARINA
11400,190001639049,-4,LEO VIEIRA,PSC,20333,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
11448,30001600726,-4,JORY OEIRAS,PP,11300,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
11456,30001604789,-4,DR VICTOR AMORAS,REDE,18001,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
11463,30001607747,-4,BRENO,UNIÃO,444,ELEITO,2º SUPLENTE,AMAPÁ
11505,40001609324,-4,JOÃO LUIZ,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
11534,40001618513,-4,JOAO PEDRO,PT,555,ELEITO,2º SUPLENTE,AMAZONAS
11538,70001596100,-4,CHICO VIGILANTE,PT,13100,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
11544,60001723725,-4,LUANA RIBEIRO,CIDADANIA,23123,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
11560,30001604018,-4,DELEGADO INACIO,PDT,12123,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
11589,30001636455,-4,JACK JK,SOLIDARIEDADE,77123,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
11619,40001612909,-4,CRISTIANO DANGELO,MDB,15222,ELEITO POR QP,DEPUTADO ESTADUAL,AMAZONAS
11665,110001620549,-4,ELIZEU NASCIMENTO,PL,22190,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
11672,110001623293,-4,JUAREZ COSTA,MDB,1520,ELEITO POR QP,DEPUTADO FEDERAL,MATO GROSSO
11685,110001719771,-4,VALDIR BARRANCO,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO
11695,120001613609,-4,CARAVINA,PSDB,45045,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
11721,70001650210,-4,PASTOR DANIEL DE CASTRO,PP,11133,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
11802,150001603129,-4,TACIANO DINIZ,UNIÃO,44444,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
11806,140001651993,-4,HELDER,MDB,15,ELEITO,GOVERNADOR,PARÁ
11808,150001619545,-4,HUGO MOTTA,REPUBLICANOS,1011,ELEITO POR QP,DEPUTADO FEDERAL,PARAÍBA
11819,150001619558,-4,JUTAY MENESES,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
11862,150001612065,-4,AGUINALDO RIBEIRO,PP,1111,ELEITO POR QP,DEPUTADO FEDERAL,PARAÍBA
11877,150001620828,-4,DR. EDUARDO BRITO,SOLIDARIEDADE,77000,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
11882,180001605692,-4,JANAINNA MARQUES,PT,13456,ELEITO POR QP,DEPUTADO ESTADUAL,PIAUÍ
11903,140001676883,-4,PAULA TITAN,MDB,15777,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
11930,180001610762,-4,FLORENTINO NETO,PT,1310,ELEITO POR QP,DEPUTADO FEDERAL,PIAUÍ
11934,190001600448,-4,DANI MONTEIRO,PSOL,50050,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
11961,190001600421,-4,RENATA SOUZA,PSOL,50007,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
11982,210001601660,-4,GUSTAVO VICTORINO,REPUBLICANOS,10022,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
11997,180001604027,-4,RAFAEL FONTELES,PT,13,ELEITO,GOVERNADOR,PIAUÍ
12012,210001610590,-4,STELA FARIAS,PT,13113,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12013,210001610620,-4,JEFERSON FERNANDES,PT,13120,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12028,210001620221,-4,PEDRO PEREIRA ,PSDB,45600,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12043,190001596759,-4,SAMUEL MALAFAIA,PL,22777,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
12044,210001610627,-4,LEONEL RADDE,PT,13007,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12056,210001621326,-4,GERSON BURMANN,PDT,12312,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12088,250001610134,-4,THIAGO AURICCHIO,PL,22343,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12090,210001647184,-4,MARCUS VINÍCIUS,PP,11211,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12094,250001610193,-4,MARCOS DAMASIO,PL,22222,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12112,250001610528,-4,CLARICE GANEM,PODE,19101,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12117,250001610126,-4,PAULO MANSUR,PL,22422,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12125,250001610181,-4,MAJOR MECCA,PL,22000,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12153,250001610654,-4,JILMAR TATTO,PT,1380,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12156,250001610688,-4,NILTO TATTO,PT,1353,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12159,210001604645,-4,BOHN GASS,PT,1320,ELEITO POR QP,DEPUTADO FEDERAL,RIO GRANDE DO SUL
12164,250001611227,-4,DELEGADO PALUMBO,MDB,1500,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12169,250001611329,-4,JEFFERSON CAMPOS,PL,2274,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12177,250001611434,-4,BARROS MUNHOZ,PSDB,45545,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12184,270001697343,-4,EDUARDO FORTES,PSD,55100,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
12191,210001610629,-4,MAINARDI,PT,13555,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12196,250001611805,-4,RÔMULO FERNANDES,PT,13789,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12197,250001611851,-4,VINICIUS CARVALHO,REPUBLICANOS,1085,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12221,210001620198,-4,PROFESSOR BONATTO,PSDB,45888,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12229,250001611351,-4,PAULO FREIRE DA COSTA,PL,2233,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12234,250001611444,-4,BRUNA FURLAN,PSDB,45000,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12245,250001611797,-4,EDUARDO SUPLICY,PT,13133,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12252,250001611863,-4,MARCOS PEREIRA,REPUBLICANOS,1010,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
12292,50001607292,-4,ADOLFO MENEZES,PSD,55111,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
12322,80001609916,-4,DR BRUNO RESENDE,UNIÃO,44000,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
12346,250001611733,-4,LUIZ FERNANDO,PT,13134,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12354,80001651652,-4,PABLO MURIBECA,PATRIOTA,51555,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
12356,80001727033,-4,MARCINHA MACEDO,PL,222,ELEITO,1º SUPLENTE,ESPÍRITO SANTO
12358,50001609434,-4,RAIMUNDINHO DA JR,PL,22522,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
12376,80001611206,-4,CAMILA VALADAO,PSOL,50180,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
12394,80001621165,-4,JANETE DE SÁ,PSB,40800,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
12439,130001605840,-4,ENES CANDIDO,PMN,33500,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
12469,50001605359,-4,JORGE SOLLA,PT,1313,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
12470,50001605361,-4,WALDENOR PEREIRA,PT,1322,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
12475,130001607277,-4,REGINALDO LOPES,PT,1312,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
12480,50001606389,-4,LUDMILLA FISCINA,PV,43444,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
12485,50001607223,-4,SÉRGIO BRITO,PSD,5580,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
12486,50001607228,-4,OTTO FILHO,PSD,5588,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
12491,90001614663,-4,GUGU NADER,AGIR,36999,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
12500,130001607620,-4,RODRIGO DE CASTRO,UNIÃO,4450,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
12505,130001607390,-4,ULYSSES GOMES,PT,13077,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
12545,150001718105,-4,ANDERSON MONTEIRO,MDB,15147,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
12561,80001653393,-4,CORONEL WELITON,PTB,14190,ELEITO POR QP,DEPUTADO ESTADUAL,ESPÍRITO SANTO
12662,130001606759,-4,THIAGO COTA,PDT,12000,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
12673,130001607253,-4,MIGUEL ÂNGELO,PT,1339,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
12674,130001607265,-4,PAULO GUEDES,PT,1378,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
12676,130001607270,-4,DANDARA,PT,1334,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
12677,190001609683,-4,SARGENTO PORTUGAL,PODE,1911,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
12695,190001612456,-4,BRUNO BONETTI,PL,222,ELEITO,1º SUPLENTE,RIO DE JANEIRO
12704,160001614525,-4,ENIO VERRI,PT,1330,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
12711,150001643182,-4,CIDA RAMOS,PT,13400,ELEITO POR QP,DEPUTADO ESTADUAL,PARAÍBA
12728,190001619224,-4,JANDIRA FEGHALI,PC do B,6565,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
12729,190001615753,-4,CLÁUDIO CASTRO,PL,22,ELEITO,GOVERNADOR,RIO DE JANEIRO
12753,160001603357,-4,MARIA VICTORIA,PP,11511,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
12797,160001615032,-4,PROFESSOR LEMOS,PT,13013,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
12802,220001614428,-4,RIBEIRO DO SINPOL,PATRIOTA,51197,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
12864,210001647993,-4,COSTELLA,MDB,15234,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12872,210001648003,-4,BETO FANTINEL,MDB,15500,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12885,250001619401,-4,GUILHERME CORTEZ,PSOL,50005,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
12907,210001647191,-4,JOEL DE IGREJINHA,PP,11000,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO SUL
12910,220001600704,-4,CIRONE DEIRÓ,UNIÃO,44333,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
12938,10001612486,-4,MEIRE SERAFIM,UNIÃO,4455,ELEITO POR QP,DEPUTADO FEDERAL,ACRE
12949,220001605542,-4,EZEQUIEL NEIVA,UNIÃO,44789,ELEITO POR QP,DEPUTADO ESTADUAL,RONDÔNIA
12955,10001622763,-4,PEDRO LONGO,PDT,12333,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
12998,20001612366,-4,LELO MAIA,UNIÃO,44123,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
13048,20001697935,-4,RONALDO LESSA,PDT,15,ELEITO,VICE-GOVERNADOR,ALAGOAS
13058,280001607830,-4,GERALDO ALCKMIN,PSB,13,ELEITO,VICE-PRESIDENTE,BRASIL
13063,60001603545,-4,MARCOS SOBREIRA,PDT,12333,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
13070,60001603525,-4,GUILHERME LANDIM,PDT,12114,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
13071,60001603528,-4,ROMEU ALDIGUERI,PDT,12456,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
13088,60001608929,-4,DR. OSCAR RODRIGUES,UNIÃO,44888,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
13098,10001622761,-4,TCHÊ,PDT,12123,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
13101,60001614151,-4,JÚNIOR MANO,PL,2255,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
13117,60001633653,-4,JÔ FARIAS,PT,13258,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
13137,10001635537,-4,CLODOALDO RODRIGUES,REPUBLICANOS,10555,ELEITO POR QP,DEPUTADO ESTADUAL,ACRE
13142,60001646075,-4,LUCINILDO FROTA,PMN,33789,ELEITO POR QP,DEPUTADO ESTADUAL,CEARÁ
13180,100001607113,-4,MICAL DAMASCENO,PSD,55456,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
13189,60001608894,-4,MOSES RODRIGUES,UNIÃO,4488,ELEITO POR QP,DEPUTADO FEDERAL,CEARÁ
13190,20001638575,-4,MARCOS BARBOSA,AVANTE,70000,ELEITO POR QP,DEPUTADO ESTADUAL,ALAGOAS
13195,100001607052,-4,DUARTE,PSB,4010,ELEITO POR QP,DEPUTADO FEDERAL,MARANHÃO
13227,100001620079,-4,FERNANDO BRAIDE,PSC,20000,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
13250,60001633584,-4,AUGUSTA BRITO,PT,131,ELEITO,1º SUPLENTE,CEARÁ
13251,60001633586,-4,JADE ROMERO,MDB,13,ELEITO,VICE-GOVERNADOR,CEARÁ
13260,130001673951,-4,LUCAS LASMAR,REDE,18900,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
13291,100001599582,-4,OSMAR FILHO,PDT,12012,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
13300,140001611663,-4,LENY CAMPÊLO,PC do B,131,ELEITO,2º SUPLENTE,PARÁ
13320,100001606627,-4,ROBERTO COSTA,MDB,15789,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
13347,100001614806,-4,JÚNIOR CASCARIA,PODE,19888,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
13355,100001614815,-4,LEANDRO BELLO,PODE,19456,ELEITO POR QP,DEPUTADO ESTADUAL,MARANHÃO
13371,170001610750,-4,FABRIZIO FERRAZ,SOLIDARIEDADE,77111,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
13387,170001618622,-4,FERNANDO MONTEIRO,PP,1190,ELEITO POR QP,DEPUTADO FEDERAL,PERNAMBUCO
13398,170001608952,-4,JOÃO PAULO COSTA,PC do B,65123,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
13426,170001609297,-4,CHAPARRAL,UNIÃO,44222,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
13451,170001618728,-4,PASTOR CLEITON COLLINS,PP,11611,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
13452,170001618737,-4,KAIO MANIÇOBA,PP,11444,ELEITO POR QP,DEPUTADO ESTADUAL,PERNAMBUCO
13466,130001678167,-4,TADEUZINHO,MDB,15300,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
13482,200001603626,-4,ISOLDA DANTAS,PT,13123,ELEITO POR QP,DEPUTADO ESTADUAL,RIO GRANDE DO NORTE
13488,130001671877,-4,MARLI RIBEIRO,PSC,20120,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
13527,140001611691,-4,VICTOR DIAS,UNIÃO,44444,ELEITO POR QP,DEPUTADO ESTADUAL,PARÁ
13558,170001604087,-4,RAQUEL LYRA,PSDB,45,ELEITO,GOVERNADOR,PERNAMBUCO
13636,260001618176,-4,GUSTINHO RIBEIRO,REPUBLICANOS,1077,ELEITO POR QP,DEPUTADO FEDERAL,SERGIPE
13644,260001646916,-4,KAKÁ SANTOS,UNIÃO,44555,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
13666,240001614350,-4,JESSÉ LOPES,PL,22456,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
13686,270001643541,-4,JAIR FARIAS,UNIÃO,44777,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
13724,240001616196,-4,REPÓRTER SÉRGIO GUIMARÃES,UNIÃO,44500,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
13801,260001636409,-4,MAISA MITIDIERI,PSD,55555,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
13836,270001620118,-4,IVORY DE LIRA,PC do B,65000,ELEITO POR QP,DEPUTADO ESTADUAL,TOCANTINS
13850,250001611973,-4,DELEGADO BRUNO LIMA,PP,1111,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
13876,260001644221,-4,NETO BATALHA,PP,11888,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
13884,260001646921,-4,MARCELO SOBRAL,UNIÃO,44111,ELEITO POR QP,DEPUTADO ESTADUAL,SERGIPE
13937,250001612129,-4,ALEX MANENTE,CIDADANIA,2323,ELEITO POR QP,DEPUTADO FEDERAL,SÃO PAULO
13959,50001621029,-4,NETO CARLETTO,PP,1144,ELEITO POR QP,DEPUTADO FEDERAL,BAHIA
13988,250001612471,-4,SIRLANGE MANGA,PL,222,ELEITO,2º SUPLENTE,SÃO PAULO
14029,50001620001,-4,LUCIANO ARAUJO,SOLIDARIEDADE,77777,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
14042,50001648336,-4,ROBINHO,UNIÃO,44144,ELEITO POR QP,DEPUTADO ESTADUAL,BAHIA
14074,90001646327,-4,DANIEL VILELA,MDB,44,ELEITO,VICE-GOVERNADOR,GOIÁS
14082,90001648384,-4,AMAURI RIBEIRO,UNIÃO,44000,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
14094,90001652053,-4,IZAURA CARDOSO,PL,222,ELEITO,1º SUPLENTE,GOIÁS
14102,90001653182,-4,CHARLES BENTO,MDB,15600,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
14103,90001653197,-4,ISSY QUINAN,MDB,15900,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
14113,90001649538,-4,ANTÔNIO GOMIDE,PT,13456,ELEITO POR QP,DEPUTADO ESTADUAL,GOIÁS
14125,90001652508,-4,GUSTAVO GAYER,PL,2210,ELEITO POR QP,DEPUTADO FEDERAL,GOIÁS
14144,160001654677,-4,GERALDO MENDES,UNIÃO,4455,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
14168,160001716038,-4,MAURO MORAES,UNIÃO,44655,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
14176,130001611029,-4,MARCELO ÁLVARO ANTÔNIO,PL,2217,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
14214,130001611001,-4,LINCOLN PORTELA,PL,2233,ELEITO POR QP,DEPUTADO FEDERAL,MINAS GERAIS
14235,130001619055,-4,GUSTAVO SANTANA,PL,22800,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
14236,130001619065,-4,CORONEL SANDRO,PL,22011,ELEITO POR QP,DEPUTADO ESTADUAL,MINAS GERAIS
14249,160001622024,-4,GIACOBO,PL,2222,ELEITO POR QP,DEPUTADO FEDERAL,PARANÁ
14305,190001645656,-4,ROSENVERG REIS,MDB,15016,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
14340,160001623115,-4,TIAGO AMARAL,PSD,55155,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
14341,160001623131,-4,HUSSEIN BAKRI,PSD,55888,ELEITO POR QP,DEPUTADO ESTADUAL,PARANÁ
14355,190001619522,-4,DANIELA DO WAGUINHO,UNIÃO,4412,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
14411,190001649568,-4,VAL CEASA,PATRIOTA,51888,ELEITO POR QP,DEPUTADO ESTADUAL,RIO DE JANEIRO
14422,230001595281,-4,NICOLETTI,UNIÃO,4444,ELEITO POR QP,DEPUTADO FEDERAL,RORAIMA
14466,230001604241,-4,CHICO MOZART,PP,11111,ELEITO POR QP,DEPUTADO ESTADUAL,RORAIMA
14467,230001604259,-4,DR. HIRAN,PP,111,ELEITO,SENADOR,RORAIMA
14500,250001620599,-4,DR VALDOMIRO LOPES,PSB,40211,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
14866,240001605916,-4,ANTÍDIO LUNELLI,MDB,15222,ELEITO POR QP,DEPUTADO ESTADUAL,SANTA CATARINA
14900,240001611127,-4,JORGINHO MELLO,PL,22,ELEITO,GOVERNADOR,SANTA CATARINA
14909,240001611130,-4,ADRIAN DA BLUKIT,PL,222,ELEITO,2º SUPLENTE,SANTA CATARINA
14939,250001639568,-4,GILMACI SANTOS,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO ESTADUAL,SÃO PAULO
15060,190001640612,-4,MARCOS TAVARES,PDT,1216,ELEITO POR QP,DEPUTADO FEDERAL,RIO DE JANEIRO
15083,30001604007,-4,JESUS PONTES,PDT,12369,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
15094,30001607459,-4,LILIANE ABREU,PV,43456,ELEITO POR QP,DEPUTADO ESTADUAL,AMAPÁ
15133,40001609233,-4,ATILA LINS,PSD,5525,ELEITO POR QP,DEPUTADO FEDERAL,AMAZONAS
15153,40001618515,-4,CHEILA MOREIRA,PT,555,ELEITO,1º SUPLENTE,AMAZONAS
15212,70001616707,-4,MARTINS MACHADO,REPUBLICANOS,10123,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
15262,40001619528,-4,WILSON LIMA,UNIÃO,44,ELEITO,GOVERNADOR,AMAZONAS
15287,70001601758,-4,FÁBIO FELIX,PSOL,50123,ELEITO POR QP,DEPUTADO DISTRITAL,DISTRITO FEDERAL
15290,110001612770,-4,FÁBIO GARCIA,UNIÃO,4400,ELEITO POR QP,DEPUTADO FEDERAL,MATO GROSSO
15358,120001613595,-4,PAULO CORRÊA,PSDB,45222,ELEITO POR QP,DEPUTADO ESTADUAL,MATO GROSSO DO SUL
15378,120001635629,-4,BARBOSINHA,PP,45,ELEITO,VICE-GOVERNADOR,MATO GROSSO DO SUL
15388,140001621346,-4,DRA ALESSANDRA HABER,MDB,1567,ELEITO POR QP,DEPUTADO FEDERAL,PARÁ
